segNum,segLength,cumLength,EInit,NInit,UpInit,psiInit,kStart,kEnd,grade,bank,maxE,maxV,frictionBase,updatedFriction,mapType,totalLength,totalSegs,creationTime,x,y,z,bufferLeft,bufferRight,
1867,0.999970909,1994.821865,-672.2893706,-16.44909872,0,6.378622165,0.003273617,0.004145972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,0.999974602,1995.821839,-672.3876097,-15.45700099,0,6.381885073,0.004145972,0.005014154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,0.999979518,1996.821819,-672.489997,-14.46485453,0,6.386019123,0.005014154,0.005876918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,0.99998371,1997.821803,-672.5974115,-13.47262983,0,6.391021525,0.005876918,0.006732867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,0.999990248,1998.821793,-672.7107315,-12.48029928,0,6.39688865,0.006732867,0.007580429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,0.999996456,1999.821789,-672.8308362,-11.48783224,0,6.40361594,0.007580429,0.008417838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,0.999999392,2000.821789,-672.9586041,-10.49520072,0,6.411197779,0.008417838,0.00924312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,0.499999604,2001.321788,-673.0949135,-9.502379643,0,6.419627343,0.00924312,0.009650537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,1.499987778,2002.821776,-673.1665458,-9.00589036,0,6.426474008,0.009650537,0.010848312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,0.999969476,2003.821746,-673.3966686,-7.516075654,0,6.436438197,0.010848312,0.011623172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,0.999925998,2004.821672,-673.5638679,-6.52255451,0,6.449912712,0.011623172,0.012375807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,0.999833734,2005.821505,-673.7431141,-5.528776706,0,6.461635099,0.012375807,0.013103158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,0.999697152,2006.821203,-673.9352741,-4.534762482,0,6.474146906,0.013103158,0.013997634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,0.999508928,2007.820711,-674.1411941,-3.540761337,0,6.487458542,0.013997634,0.014939112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,0.999300907,2008.820012,-674.3616397,-2.547964098,0,6.501685254,0.014939112,0.01593321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,0.999065472,2009.819078,-674.5973613,-1.557762048,0,6.516889503,0.01593321,0.016985409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,1.996402359,2011.81548,-674.8491053,-0.571552067,0,6.533112268,0.016985409,0.019283885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,1.996372003,2013.811852,-675.403362,1.382429419,0,6.559580104,0.019283885,0.021875259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,0.99974687,2014.811599,-676.030934,3.304962124,0,6.598709879,0.021875259,0.023292788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,0.999709969,2015.811309,-676.3746707,4.252498716,0,6.631189811,0.023292788,0.024793525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,1.499625212,2017.310934,-676.7390723,5.188005079,0,6.654627619,0.024793525,0.02720181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,0.999852195,2018.310786,-677.3261409,6.565824096,0,6.685974978,0.02720181,0.028909472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,1.499688543,2019.810475,-677.7456419,7.465459659,0,6.719512193,0.028909472,0.031610402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,0.999903784,2020.810379,-678.4188884,8.782892267,0,6.755617271,0.031610402,0.033490085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,0.999884751,2021.810264,-678.8982434,9.63797851,0,6.794124634,0.033490085,0.035415794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,1.499796763,2023.31006,-679.4028615,10.47280453,0,6.826877025,0.035415794,0.038344926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,1.499635354,2024.809696,-680.2088293,11.6840564,0,6.870310933,0.038344926,0.041238712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,0.999792493,2025.809488,-681.0758609,12.84191054,0,6.925934822,0.041238712,0.043090028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,0.999867243,2026.809355,-681.689149,13.58195822,0,6.975191417,0.043090028,0.044830504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,0.999908034,2027.809263,-682.3315759,14.29494877,0,7.016569923,0.044830504,0.046413863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,1.499755192,2029.309019,-683.0038893,14.97947908,0,7.059579819,0.046413863,0.048388519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,0.999919271,2030.308938,-684.0699431,15.94978309,0,7.115568991,0.048388519,0.043275917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,0.99990688,2031.308845,-684.8196497,16.55782195,0,7.172547716,0.043275917,0.038140125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,2.499106203,2033.807951,-685.5982245,17.13696754,0,7.214425867,0.038140125,0.025826162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,0.999892883,2034.807844,-687.651438,18.47806874,0,7.275379903,0.025826162,0.021223287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,1.499737252,2036.307581,-688.5082588,18.98005789,0,7.324013522,0.021223287,0.014678274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,0.999807116,2037.307388,-689.822213,19.70542839,0,7.34956469,0.014678274,0.010522397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,0.999910888,2038.307299,-690.7131518,20.17505843,0,7.368875562,0.010522397,0.00649395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,0.999960435,2039.30726,-691.6127951,20.63712832,0,7.379501788,0.00649395,0.002554282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,0.999976138,2040.307236,-692.5182005,21.09465132,0,7.386083999,0.002554282,-0.001337989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,0.999990058,2041.307226,-693.4264423,21.55065188,0,7.388679729,-0.001337989,-0.005224963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,0.999993203,2042.307219,-694.3346228,22.00816964,0,7.387319362,-0.005224963,-0.009147514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,0.999967462,2043.307186,-695.2398363,22.47024034,0,7.382005093,-0.009147514,-0.013143405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,0.999859105,2044.307046,-696.1391607,22.93989096,0,7.372711724,-0.013143405,-0.017244947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,0.499994493,2044.80704,-697.0296277,23.420121,0,7.359389456,-0.017244947,-0.01934388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,0.99977313,2045.806813,-697.4707288,23.6652041,0,7.346836434,-0.01934388,-0.023646913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,0.99959729,2046.80641,-698.3425531,24.16703499,0,7.331688949,-0.023646913,-0.028093581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,0.499989248,2047.3064,-699.1982343,24.68699781,0,7.307949184,-0.028093581,-0.030368642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,1.499182438,2048.805582,-699.6193349,24.95486351,0,7.287433962,-0.030368642,-0.037341686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,0.499967861,2049.30555,-700.8500424,25.79371461,0,7.255711213,-0.037341686,-0.039692436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,0.999689399,2050.305239,-701.2486205,26.08662923,0,7.220215563,-0.039692436,-0.038126275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,1.499485696,2051.804725,-702.0263006,26.6935861,0,7.191262432,-0.038126275,-0.03546396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,0.99983444,2052.804559,-703.1463013,27.65489138,0,7.144684248,-0.03546396,-0.033539476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,0.999848469,2053.804408,-703.8637644,28.32768266,0,7.100704507,-0.033539476,-0.031538891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,0.999825208,2054.804233,-704.5590923,29.0242255,0,7.067710599,-0.031538891,-0.029494413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,0.499959748,2055.304193,-705.2333969,29.74303031,0,7.036651268,-0.029494413,-0.028464248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,0.999842117,2056.304035,-705.563058,30.11036454,0,7.014585185,-0.028464248,-0.026402844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,0.999916703,2057.303952,-706.2079949,30.85985638,0,6.993743084,-0.026402844,-0.024355122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,0.999922893,2058.303875,-706.8348143,31.62802652,0,6.967600642,-0.024355122,-0.022335572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,0.499976297,2058.803851,-707.4446087,32.41336105,0,6.943417657,-0.022335572,-0.021339599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,0.999818285,2059.803669,-707.7434845,32.81201769,0,6.926499011,-0.021339599,-0.019379926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,0.999810808,2060.80348,-708.3298082,33.6202623,0,6.910774334,-0.019379926,-0.017466191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,0.999805159,2061.803285,-708.9019462,34.44199854,0,6.891393433,-0.017466191,-0.01559968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,0.499992112,2062.303277,-709.4610371,35.27576448,0,6.873879194,-0.01559968,-0.014683664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,1.499655045,2063.802932,-709.7360957,35.6967787,0,6.861893441,-0.014683664,-0.012001176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,0.499999284,2064.302932,-710.5446571,36.97357829,0,6.847710943,-0.012001176,-0.011126538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,0.999942246,2065.302874,-710.8092329,37.40334255,0,6.835018213,-0.011126538,-0.009402519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,0.99998388,2066.302858,-711.3316978,38.26782601,0,6.826809346,-0.009402519,-0.00770602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,1.999984612,2068.302842,-711.8462567,39.13779702,0,6.817306718,-0.00770602,-0.004362843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,0.999960751,2069.302803,-712.8561512,40.88825313,0,6.806470453,-0.004362843,-0.004059666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,0.999940431,2070.302744,-713.3536043,41.76599984,0,6.798788974,-0.004059666,-0.003753593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,0.999976584,2071.30272,-713.8468413,42.64467203,0,6.79469585,-0.003753593,-0.00344481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,0.999988743,2072.302709,-714.3361973,43.5242029,0,6.790915846,-0.00344481,-0.003133515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,0.999998078,2073.302707,-714.8219677,44.40445493,0,6.787450671,-0.003133515,-0.002819886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,0.999993539,2074.3027,-715.3044586,45.28530921,0,6.784302016,-0.002819886,-0.002504097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,0.999997569,2075.302698,-715.7839707,46.16663705,0,6.781471414,-0.002504097,-0.002186301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,1.499999178,2076.802697,-716.2608157,47.04832954,0,6.778960261,-0.002186301,-0.001706168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,0.499999311,2077.302697,-716.9717525,48.37129305,0,6.776289434,-0.001706168,-0.001545275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,0.999995271,2078.302692,-717.2077298,48.8123349,0,6.774474417,-0.001545275,-0.001222319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,0.999982025,2079.302674,-717.6784113,49.69440985,0,6.773355777,-0.001222319,-0.00089791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,0.999981457,2080.302655,-718.1476475,50.57636836,0,6.77213424,-0.00089791,-0.000572165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,0.999979442,2081.302635,-718.6157517,51.45810514,0,6.771237592,-0.000572165,-0.000245206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,0.999977298,2082.302612,-719.0830309,52.33950245,0,6.770666647,-0.000245206,8.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,0.999982167,2083.302594,-719.5497924,53.22044374,0,6.770422146,8.28E-05,0.000411886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,0.99998636,2084.302581,-720.016347,54.10081871,0,6.770504752,0.000411886,0.000741782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,0.999988639,2085.302569,-720.4830019,54.98051031,0,6.770915049,0.000741782,0.001072415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,1.999988204,2087.302557,-720.9500636,55.85940037,0,6.771653544,0.001072415,0.00173538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,1.499994642,2088.802552,-721.8866393,57.61431359,0,6.77341855,0.00173538,0.002233546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0.499999953,2089.302552,-722.5924249,58.92752605,0,6.776341896,0.002233546,0.002009318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,0.999997031,2090.302549,-722.8285181,59.36463045,0,6.778419265,0.002009318,0.00155955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0.999996185,2091.302545,-723.3018883,60.23801794,0,6.779860595,0.00155955,0.001108597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,0.999996686,2092.302542,-723.7765766,61.11060793,0,6.781409739,0.001108597,0.00065713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,0.999998794,2093.302541,-724.2522696,61.9827555,0,6.782510961,0.00065713,0.000205812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,0.999998987,2094.30254,-724.7286541,62.85481597,0,6.783163848,0.000205812,-0.000244702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0.99999981,2095.302539,-725.2054152,63.72714159,0,6.783368425,-0.000244702,-0.000693763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0.999999653,2096.302539,-725.6822392,64.60008683,0,6.78312515,-0.000693763,-0.001140724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,0.999998893,2097.302538,-726.1588116,65.47400474,0,6.782434913,-0.001140724,-0.001584939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0.999996935,2098.302535,-726.6348181,66.34924873,0,6.781299036,-0.001584939,-0.002025763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,0.999994874,2099.30253,-727.1099442,67.22617165,0,6.779719274,-0.002025763,-0.002462549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,0.999989304,2100.302519,-727.5838757,68.10512732,0,6.777697813,-0.002462549,-0.002894644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,1.499970489,2101.80249,-728.0562972,68.98646654,0,6.775237281,-0.002894644,-0.003532557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,0.49999988,2102.30249,-728.7614096,70.31371593,0,6.771525856,-0.003532557,-0.003742141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,0.99996634,2103.302456,-728.9953578,70.75771862,0,6.76812613,-0.003742141,-0.00415621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,0.999939561,2104.302395,-729.4613622,71.64832609,0,6.765254178,-0.00415621,-0.004562926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,1.999829558,2106.302225,-729.9245909,72.54271344,0,6.761072629,-0.004562926,-0.005351593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,0.99991898,2107.302144,-730.8414804,74.34426975,0,6.753961734,-0.005351593,-0.005732186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,0.999927167,2108.302071,-731.2945269,75.2521723,0,6.74603529,-0.005732186,-0.007487058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,0.999929259,2109.302,-731.7432464,76.16520522,0,6.739977923,-0.007487058,-0.009259131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,0.999947314,2110.301948,-732.1857632,77.08323688,0,6.732352117,-0.009259131,-0.011063947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,0.999964929,2111.301913,-732.6198994,78.00605995,0,6.722909472,-0.011063947,-0.012915988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,0.499995891,2111.801909,-733.0434694,78.93345212,0,6.711623709,-0.012915988,-0.013863959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,0.999975071,2112.801884,-733.2506119,79.39879862,0,6.701986931,-0.013863959,-0.015811491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,0.999972496,2113.801856,-733.6542278,80.33261312,0,6.691157836,-0.015811491,-0.01783712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1.499818459,2115.301675,-734.041806,81.27042276,0,6.675087435,-0.01783712,-0.021041803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,0.499978647,2115.801653,-734.5882755,82.68401404,0,6.652071529,-0.021041803,-0.022157886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,0.999915613,2116.801569,-734.7600617,83.15700598,0,6.631562612,-0.022157886,-0.024464243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,0.499970197,2117.301539,-735.0864048,84.10542074,0,6.614588313,-0.024464243,-0.025654576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,0.999848386,2118.301387,-735.2404265,84.58081951,0,6.596498158,-0.025654576,-0.028106845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,0.999874736,2119.301262,-735.5287709,85.5337497,0,6.577013948,-0.028106845,-0.030647258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,0.999880009,2120.301142,-735.789075,86.48948013,0,6.549096742,-0.030647258,-0.033260129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,0.499972036,2120.801114,-736.0191474,87.4477687,0,6.518812327,-0.033260129,-0.034586616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,1.999342771,2122.800457,-736.1221699,87.92783176,0,6.494581012,-0.034586616,-0.039924792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,0.499974798,2123.300432,-736.4476745,89.85283072,0,6.450694202,-0.039924792,-0.041240128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0.999768548,2124.3002,-736.506084,90.33539357,0,6.40363957,-0.041240128,-0.043798073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0.999814752,2125.300015,-736.5933861,91.30156514,0,6.373299396,-0.043798073,-0.046203853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0.999831589,2126.299847,-736.6395442,92.26922382,0,6.330849988,-0.046203853,-0.043984075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0.499978908,2126.799826,-736.6430624,93.23807586,0,6.286816528,-0.043984075,-0.042821748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0.999841902,2127.799667,-736.6291861,93.72286997,0,6.2545701,-0.042821748,-0.040430344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0.49997238,2128.29964,-736.5714041,94.692658,0,6.223673592,-0.040430344,-0.039214463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1.499569729,2129.79921,-736.5279864,95.17763736,0,6.193898535,-0.039214463,-0.035556013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0.499985115,2130.299195,-736.3426515,96.6316566,0,6.156405068,-0.035556013,-0.034347939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,0.999875956,2131.299071,-736.2633051,97.11605925,0,6.120824629,-0.034347939,-0.031971743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0.999841984,2132.298913,-736.0797801,98.08381866,0,6.095771785,-0.031971743,-0.029666249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0.499963997,2132.798877,-735.8647814,99.04987044,0,6.064200147,-0.029666249,-0.02854478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0.999878418,2133.798755,-735.7460842,99.53215897,0,6.041868838,-0.02854478,-0.026370962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0.999893275,2134.798648,-735.48756,100.4948288,0,6.020826257,-0.026370962,-0.024293526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0.999888896,2135.798537,-735.2024901,101.4546315,0,5.994474951,-0.024293526,-0.022313912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0.499962172,2136.298499,-734.8928558,102.411066,0,5.970095144,-0.022313912,-0.02136019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0.999762645,2137.298262,-734.7294382,102.8878878,0,5.953008408,-0.02136019,-0.019522562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1.999541063,2139.297803,-734.3867051,103.8382516,0,5.937068958,-0.019522562,-0.016101602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0.99991671,2140.29772,-733.6443476,105.7248036,0,5.908295212,-0.016101602,-0.014500883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0.499985023,2140.797705,-733.248618,106.6601558,0,5.882941264,-0.014500883,-0.013723612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0.99983396,2141.797539,-733.0454821,107.1256299,0,5.87169312,-0.013723612,-0.012208591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0.999892388,2142.797431,-732.6299817,108.0516967,0,5.861436185,-0.012208591,-0.010736001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1.499946682,2144.297378,-732.2037248,108.9710756,0,5.849049994,-0.010736001,-0.009761486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0.499999753,2144.797378,-731.5477066,110.3371003,0,5.835471141,-0.009761486,-0.009427084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0.999991751,2145.797369,-731.3249866,110.7891394,0,5.82539412,-0.009427084,-0.008745572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0.99999484,2146.797364,-730.8739268,111.6886118,0,5.818361256,-0.008745572,-0.008048815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0.999990754,2147.797355,-730.4158531,112.5823763,0,5.80957048,-0.008048815,-0.007338758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0.999981174,2148.797336,-729.9513503,113.4709314,0,5.801494463,-0.007338758,-0.006617224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0.999983325,2149.797319,-729.481003,114.3547778,0,5.79414227,-0.006617224,-0.005885901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0.999990751,2150.79731,-729.0053876,115.2344308,0,5.787521645,-0.005885901,-0.00514636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,0.999995351,2151.797306,-728.5250833,116.1104002,0,5.781639161,-0.00514636,-0.004400068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,0.999997902,2152.797303,-728.040673,116.9831887,0,5.776500382,-0.004400068,-0.003648385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0.999998641,2153.797302,-727.5527397,117.8532995,0,5.772109908,-0.003648385,-0.002892578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,0.999998975,2154.797301,-727.061866,118.7212363,0,5.76847142,-0.002892578,-0.002133834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1.499989334,2156.29729,-726.5686339,119.5875039,0,5.765587744,-0.002133834,-0.000992655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1.499990057,2157.79728,-725.8256413,120.884872,0,5.763087133,-0.000992655,0.000149037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,0.999999821,2158.79728,-725.080615,122.1813259,0,5.761603072,0.000149037,0.000908747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,0.999999575,2159.79728,-724.5837678,123.0459677,0,5.761630746,0.000908747,0.00166613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,0.999999356,2160.797279,-724.0874714,123.9114656,0,5.762537081,0.00166613,0.002420154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,0.999995487,2161.797275,-723.5923079,124.7783248,0,5.764199725,0.002420154,0.003169751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,0.999993206,2162.797268,-723.0988608,125.6470473,0,5.766616508,0.003169751,0.003913811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,0.999990543,2163.797258,-722.607711,126.5181396,0,5.769784545,0.003913811,0.002284984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,0.999990535,2164.797249,-722.1191288,127.3918524,0,5.773304416,0.002284984,0.000665377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,0.99998296,2165.797232,-721.6321348,128.2674232,0,5.77559318,0.000665377,-0.000948774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,0.999978107,2166.79721,-721.1454429,129.1438265,0,5.77626023,-0.000948774,-0.002561296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,0.999970775,2167.797181,-720.6577622,130.0200458,0,5.775308965,-0.002561296,-0.004175882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,0.499999075,2168.29718,-720.1678039,130.89506,0,5.772740245,-0.004175882,-0.004985054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,1.499965058,2169.797145,-719.9215596,131.3318112,0,5.769801939,-0.004985054,-0.007424441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
